ID#;dialog
4129;I don't know but I don't think it's Pumpkin Juice.
4130;After much deliberation the ministry has concluded that for their own safety no student under the age of seventeen shall be allowed to put forth their name for the tri-wizard tournament. This decision is final.
4131;That's rubbish! You don't know what you're doing!
4132;Silence!
4133;The goblet of fire. Anyone wishing to submit themselves for the tournament merely write their name upon a piece of parchment and throw it in the flame before this hour on Thursday night. Do not do so lightly, if choosen there's no turning back. As from this moment the tri-wizard tournament has begun.
4134;Alastor Moody.
4135;Ministry malcontent. And your new defence against the dark arts teacher. I'm here because Dumbledore asked me, end of story, goodbye, the end. Any questions? When it comes to the dark arts, I believe in a practical approach. But first, which of you can tell me how many unforgivable curses there are?
4136;Three sir.
4137;And they are so named?
4138;Because they are unforgivable. Use of any one of them will...
4139;Will earn you a one way ticket to Azkaban. Correct. Now the ministry says you're too young to see what these curses do. I say different! You need to know what you're up against, you need to be prepared, you need to find somewhere else to put your chewing gum other than the underside of your desk Mr Finnigan!
4140;Aw no way, the old codger can see out the back of his head.
4141;So, which curse shall we see first?
4142;Yes...
4143;Give us a curse.
4144;Well, my dad did tell me about one... The imperious curse.
4145;Ahhh yes, your father would know all about that. Gave the ministry quite a bit of grief a few years ago. Perhaps this will show you why.
4146;Hello. What a little beauty.
4147;Don't worry. Completely harmless.
4148;But if she bites... she's lethal!
4149;What are you laughing at?
4150;Talented isn't she? What shall I have her do next? Jump out the window? Drown herself?
4151;Scores of witches and wizards have claimed that they only do did you-know-whose bidding under the influence of the imperious curse. But here's the rub, how do we sort out the liars? Another.. another.. Come on come on. Longbottom is it? Up.
4152;Professor Sprout tells me you have an aptitude for herbology.
4153;There's the um... The cruciatus curse.
4154;Correct! Correct! come come. Particularly nasty. The torture curse.
4155;Stop it! Can't you see it's bothering him, stop it!
4156;Perhaps you could give us the last unforgivable curse Miss Granger.
4157;The killing curse. Only one person is known to have survived it. And he's sitting in this room.
4158;Brilliant isn't he! Completely demented of course. Terrifying to be in the same room with, he's really BEEN there you know.
4159;There's a reason those curses are unforgivable, and to perform them in a classroom. I mean did you see Neville's face.
4160;Neville?
4161;Son. You alright?
4162;Come on, we'll have a cup of tea. I want to show you something.
4163;Eternal glory, be brilliant wouldn't it? In three years from now we'll be old enough to be choosen.
4164;Yeah well rather you than me.
4165;Thank you thank you, well lads we've done it.
4166;Cooked it up just this morning.
4167;It's not going to work.
4168;Oh yeah? And why's that Granger.
4169;You see this? This is an age line. Dumbledore drew it himself.
4170;So?
4171;So a genius like Dumbledore couldn't possibly be fooled by something pathetically dimwitted such as an age potion.
4172;That's why it's so brilliant.
4173;Ready Fred?
4174;Ready George?
4175;You said..
4176;Sit down please. And now the moment you've all been waiting for, the champions selection!
4177;The Durmstrang champion is ... Viktor Krum!
4178;The champion from Beauxbatons... Fleur Delacour
4179;The Hogwarts champion... Cedric Diggory.
4180;Excellent! we now have our three champions! But in the end only one will go down in history. Only one will hoist this chalice of champions, this vessel of victory the tri-wizard cup!
4181;Harry Potter. Harry Potter?
4182;No... No.
4183;Harry Potter!
4184;Go on Harry. Harry for goodness sake.
4185;He's a cheat! He's not even seventeen yet.
4186;Harry! Did you put your name in the goblet of fire?
4187;No sir.
4188;Did you ask one of the older students to do it for you?
4189;No sir.
4190;You're absolutely sure?
4191;Yes sir.
4192;Well of course he is lying.
4193;The hell he is. The goblet of fire is an exceptionally powerful magical object, only an exceptionally powerful conjurer could have hoodwinked it. Magic way beyond the talents of a fourth year.
4194;You seem to have given this a fair bit of thought Mad-Eye.
4195;It was once my job to think as dark wizards do Karkaroff perhaps you remember?
4196;That doesn't help Alastor. Leave this to you Barty.
4197;The rules are absolute, the goblet of fire constitutes a binding magical contract. Mr Potter has no choice, he is as of tonight... a tri-wizards champion.
4198;This can't go on Albus. First the dark mark, now this?
4199;What do you suggest Minerva?
4200;Put an end to it. Don't let Potter compete.
4201;You heard Barty the rules are clear.
4202;Well the devil with Barty and his rules. And since when did you accomodate them...
4203;Master I too find it difficult to believe this mere coincidence, if we are to truly discover the meaning of these events perhaps we should for the time being let them unfold.
4204;Do nothing?? Offer him up as bait? Potter is a boy not a piece of meat.
4205;I agree with Severus. Alastor, keep an eye on Harry will you?
4206;I can do that.
4207;Don't let him know though, he must be anxious enough as it is... knowing what lies ahead. Then again, we all are.
4208;How did you do it?
4209;Never mind. Doesn't matter. You could have let your best friend know though.
4210;Let you know what?
4211;You know bloody well what.
4212;I didn't ask for this to happen Ron. Okay? You're being stupid.
4213;Yeah that's me, Ron Weasley... Harry Potter's stupid friend.
4214;I didn't put my name in that cup. I don't want eternal glory I just wanna be.. Look, I don't know what happened tonight and I don't know why, it just did ok.
4215;Piss off.
4216;What a charismatic quartet. Hello!
4217;I'm Rita Skeeter, I write for the daily prophet. But of course you know that don't you. It's you we don't know, you're the news. What quirks lurk beneath those rosy cheeks? what mysteries do the muscles mask? does courage lie beneath those curls? In short, what makes a champion tick. Me, myself and I want to know. Not to mention my rabid readers. So, who's feeling up to sharing? Mmm? Shall we start with the youngest. Lovely.
4218;This is cosy.
4219;It's a broomcupboard.
4220;You should feel right at home then. Don't mind if I use the quill do you?
4221;Oh, no.
4222;So Harry, here you sit, a mere boy of twelve..
4223;I'm fourteen.
4224;...about to compete against three students. Not only vastly more emotionally mature than yourself but have mastered spells that you wouldn't attempt in your dizziest daydreams. Concerned?
4225;I dunno I haven't really thought about it.
4226;Course you're not just any ordinary boy of twelve are you...
4227;Fourteen.
4228;The story's legend. Do you think it was the trauma of your past that made you so keen to enter such a dangerous tournament.
4229;No I didn't enter.
4230;Course you didn't. Everyone loves a rebel Harry.  Scratch that last. Speaking of your parents, were they alive, how do you think they'd feel? proud? or concerned that your attitude shows at best a pathological need for attention, at worst a psychotic deathwish.
4231;Hey, my eyes aren't glistening with the ghosts of my past.
4232;Harry. I couldn't risk sending Edward. It was since the world cup and the ministry's been intercepting more and more owls and she's too easily recognised. We need to talk Harry. Face to face. Meet me in the Griffindore common room at one o clock this Saturday night and make sure you're alone. P.S....
4233;The bird bites.
4234;Sirius?
4235;Harry Potter aged 12, suspect entrant in the tri-wizard tournament. His eyes swimming with the ghosts of his...
4236;Sirius?! How...
4237;I don't have much time Harry so let me get straight to it. Did you or did you not put your name into the goblet of fire?
4238;No!
4239;Shh... I had to ask. Now, tell me about this dream of yours. You mentioned Wormtail and Voldemort, but who was the third man in the room?
4240;I dunno.
4241;You didn't hear a name?
4242;No. Umm.. Voldemort was giving him a job to do. Something important.
4243;What was that?
4244;He wanted... me. I dunno why, but he was gonna use this man to get to me. I mean it was only a dream right?
4245;Yes. It's just a dream. Look Harry, the deatheaters at the world cup, your name rising from that goblet these are not just coincidences. Hogwarts isn't safe any more.
4246;What are you saying?
4247;I'm saying the devils are inside the walls. Igor Karkaroff, he was a deatheater. And no one, no one stops being a deatheater. Then there's Barty Crouch, heart of stone, sent his OWN son to Azkaban.
4248;Do you think one of them put my name in the goblet?
4249;I haven't a clue who put your name in that goblet Harry but whoever did it is no friend to you. People die in this tournament.
4250;I'm not ready for this Sirius.
4251;You don't have a choice.
4252;Someone's coming!
4253;Keep your friends close Harry.
4254;Who you talking to?
4255;Who says I was talking to anyone.
4256;I heard voices.
4257;Maybe you're imagining things, wouldn't be the first time.
4258;You're probably just practicing for your next interview I expect.
4259;Amazing. Amazing.
4260;Neville! You're doing it again!
4261;Oh, right sorry.
4262;Magical water plants of the highland Lochs?
4263;Moody gave it to me. That day we had tea.
4264;We've already been through enough people why don't you just go and do it yourself? Ughh. What do you want me to say again?
4265;Ronald would like me to tell you that Seamus told him that Dean was told by Parvati that Hagrid was looking for you.
4266;Is that right? Well.... what?
4267;Uhhh...
4268;Dean was told by Parvati that... Please don't ask me say it again. Hagrid's looking for you.
4269;Well you can tell Ronald...
4270;I'm NOT an owl!
4271;Did you bring your father's cloak like I asked you?
4272;Yeah I brought the cloak. Hagrid where are we going?
4273;You'll see soon enough. Pay attention this is important.
4274;What's with the flower? Hagrid have you combed your hair?
4275;As a matter of fact I have. You might like to try the same thing now and again.
4276;Hagrid?
4277;Oh, the cloak. Put the cloak on.
4278;Bonsoir Olympe.
4279;Oh Hagrid. I thought you weren't coming, I thought perhaps... you had... forgotten me.
4280;Couldn't forget you Olympe.
4281;What is it you want to show me? When we spoke earlier you sounded so exhilirated.
4282;You'll be glad you came. Trust me.
4283;Ahh, c'est magnifique!
4284;Can we get closer?
4285;Dragons? That's the first task? You're joking.
4286;Come on Harry. They're seriously misunderstood creatures.
4287;Although, I have to admit that horntail is a right nasty piece of work. Poor Ron nearly fainted just seeing him you know.
4288;Ron was here?
4289;Oh sure. His brother Charlie helped bring him over from Romania. Didn't Ron tell you that?
4290;No he didn't. He didn't tell me a thing.
4291;Cedric rules!
4292;Thanks.
4293;Like the badge?
4294;Excuse me..
4295;Can I have a word?
4296;Alright.
4297;Dragons. That's the first task. They've got one for each of us.
4298;Are you serious? And Fleur and Krum, do they...?
4299;Yes.
4300;Right. Hey listen, about the badges. I've asked them not to wear them.
4301;Don't worry about it.
4302;You're a right foul git you know that?
4303;You think so?
4304;I know so.
4305;Anything else?
4306;Yeah. Stay away from me.
4307;Fine.
4308;Why so tense Potter? My father and I have a bet you see. I don't think you're gonna last ten minutes in this tournament. He disagrees. He thinks you won't last
4309;I don't give a damn what you or your father thinks Malfoy. He's vile and cruel, and you're just pathetic.
4310;I'll teach you to cast when someone's back is turned.
4311;Professor Moody what are you doing?
4312;Teaching.
4313;Is that a student?
4314;Technically it's a ferret.
4315;My father will hear about this!
4316;Is that a threat!
4317;I could tell you stories about your father that would curl even your greasy hair boy! It doesn't end here!
4318;We never use transfigration as a punishment, surely Dumbledore told you that.
4319;He might've mentioned it.
4320;Well you will do well to remember it.
4321;come with me.
4322;That's a foal glass. Lets me keep an eye on my enemies. If I can see the whites of their eyes they're standing right behind me.
4323;Wouldn't even bother telling you what's in ther. You wouldn't believe it if I did. Now... what are you going to do about your dragon?
4324;Oh... um... You know I just thought I'd...
4325;Sit. Listen to me Potter. Your pal Diggory, by your age he could take a whistle into a watch and have it sing you the time. Miss Delacour, she's as much a fairy princess as I am. As for Krum, his head may be filled with sawdust but Karkaroff's is NOT. They'll have a strategy, and you can bet that it'll play to Krum's strengths. Hmm? Come on Potter. What are your strengths?
4326;Um... I dunno.. I can fly. I mean I'm a fair flyer.
4327;Better than fair the way I heard it.
4328;But I'm not allowed a broom.
4329;You're allowed a wand.
4330;Pssst! Harry? Is that you?
4331;Yeah.
4332;How are you feeling? OK? The key is to concentrate. After that you just have to...
4333;Battle a dragon.
4334;Young love! Ohh how.. stirring. If everything goes unfortunately today you might make the front page.
4335;You have no business here. This tent is for champions and friends.
4336;No matter. We've got what we wanted.
4337;Good day champions. Gather round please. Now you've waited, you've wondered and at last the moment has arrived. The moment only four of you can fully appreciate.
4338;What are you doing here Miss Granger?
4339;Oh um.. Sorry I'll just go.
4340;Barty. The bag.
4341;Champions, in a circle around me. Miss Delacour over here, Mr Krum, and Potter over here. Right. Miss Delacour, if you will...
4342;The welsh green. Mr Krum...
4343;The chinese fireball. Oooooh.
4344;The swedish short-snout. Which leaves...
4345;The horntail...
4346;What's that boy?
4347;Nothing.
4348;The hungarian horntail. These represent very real dragons, each of which has been given a golden egg to protect. Your objective is simple, collect the egg. This you must do, for each egg contains a clue without which you cannot hope to proceed to the next task. Any questions?
4349;Very well. Good luck champions. Mr Diggory the sound of the cannon...
4350;Three of our champions have now faced their dragons and so each one of them will proceed to the next task. And now our fourth and final contestant.
4351;Your wand harry! Your wand!
4352;We knew you wouldn't die Harry.
4353;Lose a leg.
4354;Or an arm.
4355;Pack it in altogether.
4356;Go on Harry, what's the clue?
4357;Who wants me to open it? You want me to open it?
4358;What the bloody hell was that?
4359;Alright everyone, go back to your knitting. This is gonna be uncomfortable enough without all you nosey sods listening in.
4360;I reckon you'd have to be barking mad to put your own name in the goblet of fire.
4361;Caught on have you. Took you long enough.
4362;Wasn't just me who thought you'd done it. Everyone was saying it behind your back.
4363;Brilliant. That makes me feel loads better.
4364;At least I warned you about the dragons.
4365;Hagrid warned me about the dragons.
4366;Oh no no, I did. Don't you remember? I told Hermione to tell you that Seamus told me that Parvati told Dean that Hagrid was looking for you. Seamus never actually told me anything, so it was really me all along. I thought you'd be alright, you know, after you figured that out.
4367;Who could possibly figure that out? That's completely mental.
4368;Yeah it is isn't it. Suppose I was a bit distraught.
4369;Boys.
4370;Look at this! I can't believe it she's done it again. Miss Granger a plain but ambitious girl seems to be developing a taste for famous wizards. Her latest prey sources report is none other than the Bulgarian bon-bon Viktor Krum. No word yet on how Harry Potter's taking this latest emotional blow.
4371;Parcel for you Mr Weasley.
4372;Thank you Nigel.
4373;Not now Nigel. Later. Go on.
4374;I told him I'd get him Harry's autograph. Oh look mum's sent me something. Mum sent me a dress??
4375;Well it does match your eyes. Is there a bonnet?
4376;Ginny these must be for you.
4377;I'm not wearing that it's ghastly.
4378;What are you on about?
4379;They're not for Ginny they're for you! Dress robes.
4380;Dress robes? for what?
4381;The yule ball has been a tradition of the tri-wizard tournament since its inception. On Christmas eve night we and our guests gather in the great hall for well mannered frivolity. As representitives of the host school I expect each and every one of you to put your best foot forward, and I mean this literally because the yule ball is first and foremost... a dance.
4382;Silence. The house of Godrick Griffindore has commanded the respect of the wizard world for nearly ten centuries. I will not have you in the course of a single evening besmirching that name by behaving like a babbling, bumbling band of baboons.
4383;Try saying that five times faster.
4384;Now to dance is to let the body breathe, inside every girl a secret swan slumbers longing to burst forth and take flight.
4385;Something's about to burst out of Hilary but I don't think it's a swan.
4386;Inside every boy a lordly lion prepared to prance. Mr Weasly, will you join me.
4387;Now, place your right hand on my waist.
4388;Where?
4389;My waist.
4390;Now bend your arm. Mr Filch...
4391;One two three, one two three, one two three.
4392;Oi! Never gonna let him forget this are you?
4393;Never.
4394;Never.
4395;Everybody come together.
4396;Boys, on your feet.
4397;Why do they always have to travel in packs? How are you supposed to get one alone to ask them...
4398;Blimey Harry, you slayed dragons. If you can't get a date who can?
4399;I think I'd take the dragon right now.
4400;I take after my mum. Though I didn't know her very well, she left when I was about three. No, not the maternal sort her, broke my dad's heart though. You know he was a tiny little fellow my dad, I could pick him up with one hand by the age of six and put him up in the dresser.
4401;And then he died when I was still in school. So I had to make me own way as it were. But enough of me, what about you!
4402;This is mad. At this rate we'll be the only ones in our year without dates.
4403;Well, us and Neville!
4404;But then again he can take himself.
4405;It might interest you to know that Neville's already got someone.
4406;Now I'm really depressed.
4407;Well Hermione, you're a girl.
4408;Oh well spotted.
4409;Come on. It's one thing for a bloke to show up alone. For a girl it's just sad.
4410;I won't be going alone because believe it or not someone's asked me. And I said yes.
4411;Bloody hell.
4412;Look. We've just got to grit our teeth and do it. Tonight when we get back to the common room, we'll both have partners. Agreed?
4413;Agreed.
4414;Harry!
4415;Cho!
4416;Watch yourself on the stairs, it's a bit icey at the top.
4417;Ok thanks. Cho?
4418;Yes?
4419;Um.  I just wondered if maybe you wanted to go to the ball with me?
4420;Sorry? I didn't catch that.
4421;Um. I was just wondering if maybe you wanted to go to the ball with me.
4422;Oh. Um. Harry I'm sorry but someone's already asked me. And well I've said I'll go with him.
4423;Ok. Great. Fine. No problem. Good.
4424;Harry I really am sorry.
4425;What happened to you?
4426;He just asked Fleur Delacour out.
4427;What?
4428;What did she say?
4429;No of course.
4430;She said yes??
4431;Don't be silly.
4432;There she was walking by. You know I like it when they walk. I couldn't help it, it just sort of slipped out.
4433;Actually he sort of screamed at her, it was a bit frightening.
4434;What did you do then?
4435;What else? I ran for it. I'm not cut out for this Harry. I don't know what got into me.
4436;Hi Harry.
4437;Hi Harry.
4438;Hey!
4439;Bloody hell.
4440;What are those??
4441;My dress robes.
4442;Well they're alright. No lace, no dodgy little collar.
4443;Well I expect yours are more traditional.
4444;Traditional?? They're ancient! I look like my great aunt Tessie.
4445;I smell like my great aunt Tessie. Murder me Harry.
4446;Leave it alone.
4447;Poor kid, bet she's alone in her room crying her eyes out.
4448;Who?
4449;Hermione of course. Come on Harry, why'd you think she wouldn't tell us who she's coming with?
4450;Because we'd take the mickey out of her if she did.
4451;Because nobody asked her. I would have taken her myself if she weren't so bleeding proud.
4452;Hello boys. Don't you look...
4453;... dashing.
4454;Here you are Potter. Are you and Miss Patil ready?
4455;Ready professor?
4456;To dance. It's traditional that the three champions or in this case four are the first to dance. Surely I told you that.
4457;No.
4458;Oh well now you know. Oh, as for your Mr Weasly you may proceed into the great hall with Miss Patil.
4459;She looks beautiful.
4460;Yeah she does.
4461;Is that Hermione Granger? With Viktor Krum??
4462;No. Absolutely not.
4463;Harry. Take my waist.
4464;What?
4465;Now.
4466;Hot isn't it? Viktor's gone to get drinks. Care to join us?
4467;No, we'd NOT care to join you and Viktor.
4468;What's got your wand in a knot?
4469;He's a Durmstrang. You're fraternising with the enemy.
4470;The enemy?? Who was it wanting his autograph? Besides, the whole point of the tournament is international magical cooperation, to make friends.
4471;Hrmph, I think he's got a bit more than friendship on his mind.
4472;Are you going to ask me to dance or not?
4473;No.
4474;He's using you.
4475;How dare you! Besides I can take care of myself.
4476;Doubt it. He's way too old.
4477;What? What? That's what you think?
4478;Yeah that is what I think.
4479;You know the solution then don't you.
4480;Go on.
4481;Next time there's a ball pluck up the courage and ask me before somebody else does, and not as a last resort.
4482;Well that's completely off the point. Harry...
4483;Where have you been? Nevermind! Off to bed both of you.
4484;They get scary when they get older.
4485;Ron you spoil everything!
4486;Let me see it again.
4487;Ah yes, the time is close now. Harry! At last! Step aside Wormtail so I can give our guest a proper greeting!
4488;You alright Harry? I just got in. Me!
4489;Harry you told me you'd figured the egg out weeks ago. The task is two days from now.
4490;Really? I had no idea. I suppose Viktor's already figured it out.
4491;I wouldn't know, we didn't actually talk about the tournament. Actually we didn't really talk at all, Viktor's more of a physical being. I just mean he's not particularly... Mostly he watches me study. It's a bit annoying actually. You are trying to figure this egg out aren't you?
4492;What's that supposed to mean?
4493;I mean these tasks are supposed to test you, in the most brutal way they're almost cruel. And um, I'm scared for you. You got by the dragon mostly on nerve, I'm not sure it's going to be enough this time.
4494;Hey Potter.
4495;Cedric.
4496;How are you?
4497;Spectacular.
4498;Look I realise I never really thanked you properly for tipping me off about those dragons.
4499;Forget about it. I'm sure you would have done the same for me.
4500;Exactly. You know the prefects bathroom on the fifth floor?
4501;It's not a bad place for a bath. Just take your egg and mull things over in the hot water.
4502;I must be out of my mind.
4503;I'd try putting it in the water if I were you.
4504;Myrtle!
4505;Long time no see.
4506;I was circling a blocked drain the other day and could swear I saw a bit of polyjuice potion. Not being a bad boy again are you Harry?
4507;Polyjuice potion! Kicked the habit. Myrtle, did you say try putting it in the water?
4508;Well. That's what he did. The other boy, the handsome one. Cedric.
4509;Well go on, open it.
4510;Come seek us where our voices sound. We cannot sing above the ground. An hour long you'll have to look, to recover what we took.
4511;Myrtle, there aren't Merpeople in the black lake are there?
4512;Ahhh, very good. Took Cedric ages to riddle it out. Almost all the bubbles were gone...
4513;Harry, tell me again.
4514;Come seek us where our voices sound.
4515;The black lake, that's obvious.
4516;An hour long you'll have to look.
4517;Again obvious, though I must admit potentially problematic
4518;Potentially problematic? When was the last time you held your breath under the water for an hour Hermione?
4519;Look Harry, we can do this. The three of us can figure it out.
4520;Hate to break up this scholar session but Professor McGonagall would like to see you in her office. Not you Potter, just Weasly and Granger.
4521;But sir, the second task is only hours away and...
4522;Exactly. Presumably Potter is well prepared by now and could do with a good night's sleep. Go. Now! Longbottom!
4523;Why don't you help Potter put his books back.
4524;You know, if you're interested in plants you'd be better with Gorshok's Guide to Herbology. Do you know there's a wizard in Nepal whose growing gravity resistant trees?
4525;Neville. No offense, but I really don't care about plants. Now if there's a Tibetan turnip that will allow me to breathe underwater for an hour then great.
4526;I don't know about a turnip but you can always use gilliweed.
4527;You're sure about this Neville.
4528;Absolutely.
4529;For an hour.
4530;Most likely.
4531;Most likely?
4532;Well there is some debate among herbologists as to the effects of freshwater versus saltwater.
4533;You're telling me this now? You must be joking.
4534;I just wanted to help.
4535;Well that makes you sight better than Ron and Hermione. Where are they anyway?
4536;You seem a little tense Harry.
4537;Do I?
4538;Welcome to the second task. Last night something was stolen from each of our champions. A treasure of sorts. These four treasures, one for each champion, now lie on the bottom of the black lake. In order to win each champion need only find their treasure and return to the surface. Simple enough. Except for this, they will have one hour to do so and one hour only. After that they'll be on their own.
4539;Put that in your mouth.
4540;You may begin at the start of the cannon.
4541;What's the matter with him?
4542;I don't know I can't see him.
4543;Oh my god I've killed Harry Potter!
4544;The Beauxbatons champion Miss Delacour has unfortunately been forced to retire. She will take no further part in this task.
4545;But she's my friend too!
4546;Only one.
4547;Harry!
4548;Get him another towel.
4549;I want all the judges over here now.
4550;You saved her, even though she wasn't yours to save. My little sister!
4551;Thank you! And you... . You helped!
4552;Well... yeah... a bit
4553;Merci.
4554;Harry!
4555;Hermione
4556;Are you alright? You must be freezing! Personally I think you behaved admirably.
4557;I finished last Hermione.
4558;Next to last.
4559;Attention! Attention! The winner is... Mr Diggory!
4560;For showing unique command of the bubblehead shark. The way I see it, Mr Potter would have finished first had it not been for his determination to rescue not only Mr Weasly but the others as well. We've agreed to award him second place! For outstanding moral fibre.
4561;All that moral fibre eh?
4562;Blimey even when you go wrong it turns out right.
4563;Well done 'moral fibre'.
4564;Congratulations Potter, fine achievement. Well done boy. I'm sorry we haven't spoken, after all your story is one I've heard many times. Quite remarkable. Tragic of course, to lose one's family. Never whole again are we? Still, life goes on. And here we stand. I'm sure your parents would be very proud today Potter.
4565;Bartimus! Not trying to lure Potter into one of the ministry's summer internships are we? Last boy who went into the department of ministries never came out!
4566;And they say I'm mad.
4567;So I remember, I remember when I first met you all. Biggest bunch of misfits I've ever set eyes on. Always reminded me of myself a little. And here we all are, four years later.
4568;We're still misfits.
4569;Maybe. But we've all got each other, and Harry of course. Soon to be! The youngest! Tri-Wizard champion there's ever been! Hooray!
4570;Mr Crouch?
4571;A man has died here. And he won't be the last, you must take action.
4572;I will not. In times like these the wizard world looks to its leaders for strength Dumbledore.
4573;Then for once show them some.
4574;The tri-wizard tournament will not be cancelled. I will not be seen as a coward.
4575;But surely that is what's right, no matter what others think.
4576;What did you say? What did you say to me?
4577;Excuse me gentlemen, it may interest you to know that this conversation is no longer private.
4578;Harry! Harry how good to see you again.
4579;I can come back later Professor.
